q,n,r,lower_bound,upper_bound,lower_bound_reference,upper_bound_reference
15,19,4,146236029755114,93002175000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,5,3460883237728,6200145000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,6,105214602984,413343000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,7,4014357952,27556200000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,8,189367530,1837080000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,9,10943610,122472000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,10,771170,8164800000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,11,66210,544320000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,12,6947,36288000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,13,897,2419200,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,19,14,145,50625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,19,15,30,3375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,19,16,15,225,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
15,19,17,15,15,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
15,19,18,15,15,rule_radius_n_minus_one_exact,rule_constant_symbol
15,19,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,19,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,1,1183365384369982519184,9287604633600000000000,rule_sphere_covering_bound,lean_extension_field_hamming_upper;rule_alphabet_expansion;rule_free_lengthening
15,20,2,8862388342740467682,313882340625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening
15,20,3,105040802597597512,20925489375000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,4,1756688484468780,1395032625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,5,38993527881937,93002175000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,6,1107044219944,6200145000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,7,39249834648,413343000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,8,1710723873,27556200000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,9,90739802,1837080000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,10,5822941,122472000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,11,451023,8164800000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,12,42205,544320000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,13,4791,36288000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,20,14,665,759375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,20,15,115,50625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,20,16,25,3375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,20,17,15,225,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
15,20,18,15,15,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
15,20,19,15,15,rule_radius_n_minus_one_exact,rule_constant_symbol
15,20,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,20,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,1,16908085068201614638507,139314069504000000000000,rule_sphere_covering_bound,lean_extension_field_hamming_upper;rule_alphabet_expansion;rule_free_lengthening
15,21,2,120320470271848421623,4708235109375000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening
15,21,3,1351373307898177669,313882340625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,4,21351266649280807,20925489375000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,5,446231724706735,1395032625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,6,11882691928348,93002175000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,7,393451887173,6200145000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,8,15936470458,413343000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,9,781079444,27556200000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,10,46009188,1837080000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,11,3245722,122472000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,12,274048,8164800000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,13,27755,544320000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,21,14,3389,11390625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,21,15,504,759375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,21,16,92,50625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,21,17,22,3375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,21,18,15,225,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
15,21,19,15,15,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
15,21,20,15,15,rule_radius_n_minus_one_exact,rule_constant_symbol
15,21,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,21,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,1,242130344423275549434922,2089711042560000000000000,rule_sphere_covering_bound,lean_extension_field_hamming_upper;rule_alphabet_expansion;rule_free_lengthening
15,22,2,1641291574570410108049,70623526640625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening
15,22,3,17516327158492733501,4708235109375000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,4,262258575515067693,313882340625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,5,5178329699902293,20925489375000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,6,129836575984864,1395032625000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,7,4032484587853,93002175000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,8,152544988829,6200145000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,9,6948408826,413343000000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,10,378227202,27556200000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,11,24494396,1837080000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,12,1883861,122472000000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,13,172185,8164800000,rule_sphere_covering_bound,lean_known_bounds_q16_n6_r2_gf8_binary_lift;rule_alphabet_projection;rule_free_lengthening;rule_dummy_coordinate_lengthening
15,22,14,18762,170859375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,22,15,2452,11390625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,22,16,388,759375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,22,17,76,50625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,22,18,19,3375,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
15,22,19,15,225,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
15,22,20,15,15,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
15,22,21,15,15,rule_radius_n_minus_one_exact,rule_constant_symbol
15,22,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
15,22,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
